Sample_name	Species	Read_1	Read_2
ERR375014	E_faecium	E_faecium_342/all_reads/ERR375014_1.fastq.gz	E_faecium_342/all_reads/ERR375014_2.fastq.gz
ERR375015	E_faecium	E_faecium_342/all_reads/ERR375015_1.fastq.gz	E_faecium_342/all_reads/ERR375015_2.fastq.gz
ERR375016	E_faecium	E_faecium_342/all_reads/ERR375016_1.fastq.gz	E_faecium_342/all_reads/ERR375016_2.fastq.gz
ERR375017	E_faecium	E_faecium_342/all_reads/ERR375017_1.fastq.gz	E_faecium_342/all_reads/ERR375017_2.fastq.gz
ERR375018	E_faecium	E_faecium_342/all_reads/ERR375018_1.fastq.gz	E_faecium_342/all_reads/ERR375018_2.fastq.gz
ERR375019	E_faecium	E_faecium_342/all_reads/ERR375019_1.fastq.gz	E_faecium_342/all_reads/ERR375019_2.fastq.gz
ERR375023	E_faecium	E_faecium_342/all_reads/ERR375023_1.fastq.gz	E_faecium_342/all_reads/ERR375023_2.fastq.gz
ERR375024	E_faecium	E_faecium_342/all_reads/ERR375024_1.fastq.gz	E_faecium_342/all_reads/ERR375024_2.fastq.gz
ERR375027	E_faecium	E_faecium_342/all_reads/ERR375027_1.fastq.gz	E_faecium_342/all_reads/ERR375027_2.fastq.gz
ERR375028	E_faecium	E_faecium_342/all_reads/ERR375028_1.fastq.gz	E_faecium_342/all_reads/ERR375028_2.fastq.gz
ERR375033	E_faecium	E_faecium_342/all_reads/ERR375033_1.fastq.gz	E_faecium_342/all_reads/ERR375033_2.fastq.gz
ERR375035	E_faecium	E_faecium_342/all_reads/ERR375035_1.fastq.gz	E_faecium_342/all_reads/ERR375035_2.fastq.gz
ERR375039	E_faecium	E_faecium_342/all_reads/ERR375039_1.fastq.gz	E_faecium_342/all_reads/ERR375039_2.fastq.gz
ERR375040	E_faecium	E_faecium_342/all_reads/ERR375040_1.fastq.gz	E_faecium_342/all_reads/ERR375040_2.fastq.gz
ERR375046	E_faecium	E_faecium_342/all_reads/ERR375046_1.fastq.gz	E_faecium_342/all_reads/ERR375046_2.fastq.gz
ERR375050	E_faecium	E_faecium_342/all_reads/ERR375050_1.fastq.gz	E_faecium_342/all_reads/ERR375050_2.fastq.gz
ERR375052	E_faecium	E_faecium_342/all_reads/ERR375052_1.fastq.gz	E_faecium_342/all_reads/ERR375052_2.fastq.gz
ERR375056	E_faecium	E_faecium_342/all_reads/ERR375056_1.fastq.gz	E_faecium_342/all_reads/ERR375056_2.fastq.gz
ERR375062	E_faecium	E_faecium_342/all_reads/ERR375062_1.fastq.gz	E_faecium_342/all_reads/ERR375062_2.fastq.gz
ERR375063	E_faecium	E_faecium_342/all_reads/ERR375063_1.fastq.gz	E_faecium_342/all_reads/ERR375063_2.fastq.gz
ERR375064	E_faecium	E_faecium_342/all_reads/ERR375064_1.fastq.gz	E_faecium_342/all_reads/ERR375064_2.fastq.gz
ERR375066	E_faecium	E_faecium_342/all_reads/ERR375066_1.fastq.gz	E_faecium_342/all_reads/ERR375066_2.fastq.gz
ERR375070	E_faecium	E_faecium_342/all_reads/ERR375070_1.fastq.gz	E_faecium_342/all_reads/ERR375070_2.fastq.gz
ERR375071	E_faecium	E_faecium_342/all_reads/ERR375071_1.fastq.gz	E_faecium_342/all_reads/ERR375071_2.fastq.gz
ERR375073	E_faecium	E_faecium_342/all_reads/ERR375073_1.fastq.gz	E_faecium_342/all_reads/ERR375073_2.fastq.gz
ERR375076	E_faecium	E_faecium_342/all_reads/ERR375076_1.fastq.gz	E_faecium_342/all_reads/ERR375076_2.fastq.gz
ERR375079	E_faecium	E_faecium_342/all_reads/ERR375079_1.fastq.gz	E_faecium_342/all_reads/ERR375079_2.fastq.gz
ERR375082	E_faecium	E_faecium_342/all_reads/ERR375082_1.fastq.gz	E_faecium_342/all_reads/ERR375082_2.fastq.gz
ERR375086	E_faecium	E_faecium_342/all_reads/ERR375086_1.fastq.gz	E_faecium_342/all_reads/ERR375086_2.fastq.gz
ERR375089	E_faecium	E_faecium_342/all_reads/ERR375089_1.fastq.gz	E_faecium_342/all_reads/ERR375089_2.fastq.gz
ERR375092	E_faecium	E_faecium_342/all_reads/ERR375092_1.fastq.gz	E_faecium_342/all_reads/ERR375092_2.fastq.gz
ERR375097	E_faecium	E_faecium_342/all_reads/ERR375097_1.fastq.gz	E_faecium_342/all_reads/ERR375097_2.fastq.gz
ERR375099	E_faecium	E_faecium_342/all_reads/ERR375099_1.fastq.gz	E_faecium_342/all_reads/ERR375099_2.fastq.gz
ERR375101	E_faecium	E_faecium_342/all_reads/ERR375101_1.fastq.gz	E_faecium_342/all_reads/ERR375101_2.fastq.gz
ERR375105	E_faecium	E_faecium_342/all_reads/ERR375105_1.fastq.gz	E_faecium_342/all_reads/ERR375105_2.fastq.gz
ERR375106	E_faecium	E_faecium_342/all_reads/ERR375106_1.fastq.gz	E_faecium_342/all_reads/ERR375106_2.fastq.gz
ERR375107	E_faecium	E_faecium_342/all_reads/ERR375107_1.fastq.gz	E_faecium_342/all_reads/ERR375107_2.fastq.gz
ERR375109	E_faecium	E_faecium_342/all_reads/ERR375109_1.fastq.gz	E_faecium_342/all_reads/ERR375109_2.fastq.gz
ERR375112	E_faecium	E_faecium_342/all_reads/ERR375112_1.fastq.gz	E_faecium_342/all_reads/ERR375112_2.fastq.gz
ERR375114	E_faecium	E_faecium_342/all_reads/ERR375114_1.fastq.gz	E_faecium_342/all_reads/ERR375114_2.fastq.gz
ERR375118	E_faecium	E_faecium_342/all_reads/ERR375118_1.fastq.gz	E_faecium_342/all_reads/ERR375118_2.fastq.gz
ERR375129	E_faecium	E_faecium_342/all_reads/ERR375129_1.fastq.gz	E_faecium_342/all_reads/ERR375129_2.fastq.gz
ERR375131	E_faecium	E_faecium_342/all_reads/ERR375131_1.fastq.gz	E_faecium_342/all_reads/ERR375131_2.fastq.gz
ERR375133	E_faecium	E_faecium_342/all_reads/ERR375133_1.fastq.gz	E_faecium_342/all_reads/ERR375133_2.fastq.gz
ERR375136	E_faecium	E_faecium_342/all_reads/ERR375136_1.fastq.gz	E_faecium_342/all_reads/ERR375136_2.fastq.gz
ERR375142	E_faecium	E_faecium_342/all_reads/ERR375142_1.fastq.gz	E_faecium_342/all_reads/ERR375142_2.fastq.gz
ERR375143	E_faecium	E_faecium_342/all_reads/ERR375143_1.fastq.gz	E_faecium_342/all_reads/ERR375143_2.fastq.gz
ERR375144	E_faecium	E_faecium_342/all_reads/ERR375144_1.fastq.gz	E_faecium_342/all_reads/ERR375144_2.fastq.gz
ERR375145	E_faecium	E_faecium_342/all_reads/ERR375145_1.fastq.gz	E_faecium_342/all_reads/ERR375145_2.fastq.gz
ERR375146	E_faecium	E_faecium_342/all_reads/ERR375146_1.fastq.gz	E_faecium_342/all_reads/ERR375146_2.fastq.gz
ERR375152	E_faecium	E_faecium_342/all_reads/ERR375152_1.fastq.gz	E_faecium_342/all_reads/ERR375152_2.fastq.gz
ERR375156	E_faecium	E_faecium_342/all_reads/ERR375156_1.fastq.gz	E_faecium_342/all_reads/ERR375156_2.fastq.gz
ERR375157	E_faecium	E_faecium_342/all_reads/ERR375157_1.fastq.gz	E_faecium_342/all_reads/ERR375157_2.fastq.gz
ERR375158	E_faecium	E_faecium_342/all_reads/ERR375158_1.fastq.gz	E_faecium_342/all_reads/ERR375158_2.fastq.gz
ERR375160	E_faecium	E_faecium_342/all_reads/ERR375160_1.fastq.gz	E_faecium_342/all_reads/ERR375160_2.fastq.gz
ERR375161	E_faecium	E_faecium_342/all_reads/ERR375161_1.fastq.gz	E_faecium_342/all_reads/ERR375161_2.fastq.gz
ERR375164	E_faecium	E_faecium_342/all_reads/ERR375164_1.fastq.gz	E_faecium_342/all_reads/ERR375164_2.fastq.gz
ERR375169	E_faecium	E_faecium_342/all_reads/ERR375169_1.fastq.gz	E_faecium_342/all_reads/ERR375169_2.fastq.gz
ERR375177	E_faecium	E_faecium_342/all_reads/ERR375177_1.fastq.gz	E_faecium_342/all_reads/ERR375177_2.fastq.gz
ERR375183	E_faecium	E_faecium_342/all_reads/ERR375183_1.fastq.gz	E_faecium_342/all_reads/ERR375183_2.fastq.gz
ERR375187	E_faecium	E_faecium_342/all_reads/ERR375187_1.fastq.gz	E_faecium_342/all_reads/ERR375187_2.fastq.gz
ERR375192	E_faecium	E_faecium_342/all_reads/ERR375192_1.fastq.gz	E_faecium_342/all_reads/ERR375192_2.fastq.gz
ERR375193	E_faecium	E_faecium_342/all_reads/ERR375193_1.fastq.gz	E_faecium_342/all_reads/ERR375193_2.fastq.gz
ERR375201	E_faecium	E_faecium_342/all_reads/ERR375201_1.fastq.gz	E_faecium_342/all_reads/ERR375201_2.fastq.gz
ERR375204	E_faecium	E_faecium_342/all_reads/ERR375204_1.fastq.gz	E_faecium_342/all_reads/ERR375204_2.fastq.gz
ERR375209	E_faecium	E_faecium_342/all_reads/ERR375209_1.fastq.gz	E_faecium_342/all_reads/ERR375209_2.fastq.gz
ERR375215	E_faecium	E_faecium_342/all_reads/ERR375215_1.fastq.gz	E_faecium_342/all_reads/ERR375215_2.fastq.gz
ERR375218	E_faecium	E_faecium_342/all_reads/ERR375218_1.fastq.gz	E_faecium_342/all_reads/ERR375218_2.fastq.gz
ERR375219	E_faecium	E_faecium_342/all_reads/ERR375219_1.fastq.gz	E_faecium_342/all_reads/ERR375219_2.fastq.gz
ERR375227	E_faecium	E_faecium_342/all_reads/ERR375227_1.fastq.gz	E_faecium_342/all_reads/ERR375227_2.fastq.gz
ERR375229	E_faecium	E_faecium_342/all_reads/ERR375229_1.fastq.gz	E_faecium_342/all_reads/ERR375229_2.fastq.gz
ERR375231	E_faecium	E_faecium_342/all_reads/ERR375231_1.fastq.gz	E_faecium_342/all_reads/ERR375231_2.fastq.gz
ERR375232	E_faecium	E_faecium_342/all_reads/ERR375232_1.fastq.gz	E_faecium_342/all_reads/ERR375232_2.fastq.gz
ERR375240	E_faecium	E_faecium_342/all_reads/ERR375240_1.fastq.gz	E_faecium_342/all_reads/ERR375240_2.fastq.gz
ERR375241	E_faecium	E_faecium_342/all_reads/ERR375241_1.fastq.gz	E_faecium_342/all_reads/ERR375241_2.fastq.gz
ERR375244	E_faecium	E_faecium_342/all_reads/ERR375244_1.fastq.gz	E_faecium_342/all_reads/ERR375244_2.fastq.gz
ERR375245	E_faecium	E_faecium_342/all_reads/ERR375245_1.fastq.gz	E_faecium_342/all_reads/ERR375245_2.fastq.gz
ERR375246	E_faecium	E_faecium_342/all_reads/ERR375246_1.fastq.gz	E_faecium_342/all_reads/ERR375246_2.fastq.gz
ERR375254	E_faecium	E_faecium_342/all_reads/ERR375254_1.fastq.gz	E_faecium_342/all_reads/ERR375254_2.fastq.gz
ERR375255	E_faecium	E_faecium_342/all_reads/ERR375255_1.fastq.gz	E_faecium_342/all_reads/ERR375255_2.fastq.gz
ERR375260	E_faecium	E_faecium_342/all_reads/ERR375260_1.fastq.gz	E_faecium_342/all_reads/ERR375260_2.fastq.gz
ERR375265	E_faecium	E_faecium_342/all_reads/ERR375265_1.fastq.gz	E_faecium_342/all_reads/ERR375265_2.fastq.gz
ERR375266	E_faecium	E_faecium_342/all_reads/ERR375266_1.fastq.gz	E_faecium_342/all_reads/ERR375266_2.fastq.gz
ERR375268	E_faecium	E_faecium_342/all_reads/ERR375268_1.fastq.gz	E_faecium_342/all_reads/ERR375268_2.fastq.gz
ERR375279	E_faecium	E_faecium_342/all_reads/ERR375279_1.fastq.gz	E_faecium_342/all_reads/ERR375279_2.fastq.gz
ERR375280	E_faecium	E_faecium_342/all_reads/ERR375280_1.fastq.gz	E_faecium_342/all_reads/ERR375280_2.fastq.gz
ERR375281	E_faecium	E_faecium_342/all_reads/ERR375281_1.fastq.gz	E_faecium_342/all_reads/ERR375281_2.fastq.gz
ERR375283	E_faecium	E_faecium_342/all_reads/ERR375283_1.fastq.gz	E_faecium_342/all_reads/ERR375283_2.fastq.gz
ERR375284	E_faecium	E_faecium_342/all_reads/ERR375284_1.fastq.gz	E_faecium_342/all_reads/ERR375284_2.fastq.gz
ERR375285	E_faecium	E_faecium_342/all_reads/ERR375285_1.fastq.gz	E_faecium_342/all_reads/ERR375285_2.fastq.gz
ERR375286	E_faecium	E_faecium_342/all_reads/ERR375286_1.fastq.gz	E_faecium_342/all_reads/ERR375286_2.fastq.gz
ERR375288	E_faecium	E_faecium_342/all_reads/ERR375288_1.fastq.gz	E_faecium_342/all_reads/ERR375288_2.fastq.gz
ERR375290	E_faecium	E_faecium_342/all_reads/ERR375290_1.fastq.gz	E_faecium_342/all_reads/ERR375290_2.fastq.gz
ERR375305	E_faecium	E_faecium_342/all_reads/ERR375305_1.fastq.gz	E_faecium_342/all_reads/ERR375305_2.fastq.gz
ERR375311	E_faecium	E_faecium_342/all_reads/ERR375311_1.fastq.gz	E_faecium_342/all_reads/ERR375311_2.fastq.gz
ERR375312	E_faecium	E_faecium_342/all_reads/ERR375312_1.fastq.gz	E_faecium_342/all_reads/ERR375312_2.fastq.gz
ERR375313	E_faecium	E_faecium_342/all_reads/ERR375313_1.fastq.gz	E_faecium_342/all_reads/ERR375313_2.fastq.gz
ERR375314	E_faecium	E_faecium_342/all_reads/ERR375314_1.fastq.gz	E_faecium_342/all_reads/ERR375314_2.fastq.gz
ERR375316	E_faecium	E_faecium_342/all_reads/ERR375316_1.fastq.gz	E_faecium_342/all_reads/ERR375316_2.fastq.gz
ERR375317	E_faecium	E_faecium_342/all_reads/ERR375317_1.fastq.gz	E_faecium_342/all_reads/ERR375317_2.fastq.gz
ERR375318	E_faecium	E_faecium_342/all_reads/ERR375318_1.fastq.gz	E_faecium_342/all_reads/ERR375318_2.fastq.gz
ERR375319	E_faecium	E_faecium_342/all_reads/ERR375319_1.fastq.gz	E_faecium_342/all_reads/ERR375319_2.fastq.gz
ERR375321	E_faecium	E_faecium_342/all_reads/ERR375321_1.fastq.gz	E_faecium_342/all_reads/ERR375321_2.fastq.gz
ERR375322	E_faecium	E_faecium_342/all_reads/ERR375322_1.fastq.gz	E_faecium_342/all_reads/ERR375322_2.fastq.gz
ERR375328	E_faecium	E_faecium_342/all_reads/ERR375328_1.fastq.gz	E_faecium_342/all_reads/ERR375328_2.fastq.gz
ERR375329	E_faecium	E_faecium_342/all_reads/ERR375329_1.fastq.gz	E_faecium_342/all_reads/ERR375329_2.fastq.gz
ERR375330	E_faecium	E_faecium_342/all_reads/ERR375330_1.fastq.gz	E_faecium_342/all_reads/ERR375330_2.fastq.gz
ERR375332	E_faecium	E_faecium_342/all_reads/ERR375332_1.fastq.gz	E_faecium_342/all_reads/ERR375332_2.fastq.gz
ERR375334	E_faecium	E_faecium_342/all_reads/ERR375334_1.fastq.gz	E_faecium_342/all_reads/ERR375334_2.fastq.gz
ERR375337	E_faecium	E_faecium_342/all_reads/ERR375337_1.fastq.gz	E_faecium_342/all_reads/ERR375337_2.fastq.gz
ERR375341	E_faecium	E_faecium_342/all_reads/ERR375341_1.fastq.gz	E_faecium_342/all_reads/ERR375341_2.fastq.gz
ERR375345	E_faecium	E_faecium_342/all_reads/ERR375345_1.fastq.gz	E_faecium_342/all_reads/ERR375345_2.fastq.gz
ERR375346	E_faecium	E_faecium_342/all_reads/ERR375346_1.fastq.gz	E_faecium_342/all_reads/ERR375346_2.fastq.gz
ERR375348	E_faecium	E_faecium_342/all_reads/ERR375348_1.fastq.gz	E_faecium_342/all_reads/ERR375348_2.fastq.gz
ERR375349	E_faecium	E_faecium_342/all_reads/ERR375349_1.fastq.gz	E_faecium_342/all_reads/ERR375349_2.fastq.gz
ERR375350	E_faecium	E_faecium_342/all_reads/ERR375350_1.fastq.gz	E_faecium_342/all_reads/ERR375350_2.fastq.gz
ERR375353	E_faecium	E_faecium_342/all_reads/ERR375353_1.fastq.gz	E_faecium_342/all_reads/ERR375353_2.fastq.gz
ERR375354	E_faecium	E_faecium_342/all_reads/ERR375354_1.fastq.gz	E_faecium_342/all_reads/ERR375354_2.fastq.gz
ERR375355	E_faecium	E_faecium_342/all_reads/ERR375355_1.fastq.gz	E_faecium_342/all_reads/ERR375355_2.fastq.gz
ERR375358	E_faecium	E_faecium_342/all_reads/ERR375358_1.fastq.gz	E_faecium_342/all_reads/ERR375358_2.fastq.gz
ERR375360	E_faecium	E_faecium_342/all_reads/ERR375360_1.fastq.gz	E_faecium_342/all_reads/ERR375360_2.fastq.gz
ERR375364	E_faecium	E_faecium_342/all_reads/ERR375364_1.fastq.gz	E_faecium_342/all_reads/ERR375364_2.fastq.gz
ERR375366	E_faecium	E_faecium_342/all_reads/ERR375366_1.fastq.gz	E_faecium_342/all_reads/ERR375366_2.fastq.gz
ERR375367	E_faecium	E_faecium_342/all_reads/ERR375367_1.fastq.gz	E_faecium_342/all_reads/ERR375367_2.fastq.gz
ERR375373	E_faecium	E_faecium_342/all_reads/ERR375373_1.fastq.gz	E_faecium_342/all_reads/ERR375373_2.fastq.gz
ERR375380	E_faecium	E_faecium_342/all_reads/ERR375380_1.fastq.gz	E_faecium_342/all_reads/ERR375380_2.fastq.gz
ERR375390	E_faecium	E_faecium_342/all_reads/ERR375390_1.fastq.gz	E_faecium_342/all_reads/ERR375390_2.fastq.gz
ERR375392	E_faecium	E_faecium_342/all_reads/ERR375392_1.fastq.gz	E_faecium_342/all_reads/ERR375392_2.fastq.gz
ERR375393	E_faecium	E_faecium_342/all_reads/ERR375393_1.fastq.gz	E_faecium_342/all_reads/ERR375393_2.fastq.gz
ERR375394	E_faecium	E_faecium_342/all_reads/ERR375394_1.fastq.gz	E_faecium_342/all_reads/ERR375394_2.fastq.gz
ERR375395	E_faecium	E_faecium_342/all_reads/ERR375395_1.fastq.gz	E_faecium_342/all_reads/ERR375395_2.fastq.gz
ERR375397	E_faecium	E_faecium_342/all_reads/ERR375397_1.fastq.gz	E_faecium_342/all_reads/ERR375397_2.fastq.gz
ERR375398	E_faecium	E_faecium_342/all_reads/ERR375398_1.fastq.gz	E_faecium_342/all_reads/ERR375398_2.fastq.gz
ERR375400	E_faecium	E_faecium_342/all_reads/ERR375400_1.fastq.gz	E_faecium_342/all_reads/ERR375400_2.fastq.gz
ERR375402	E_faecium	E_faecium_342/all_reads/ERR375402_1.fastq.gz	E_faecium_342/all_reads/ERR375402_2.fastq.gz
ERR375406	E_faecium	E_faecium_342/all_reads/ERR375406_1.fastq.gz	E_faecium_342/all_reads/ERR375406_2.fastq.gz
ERR375413	E_faecium	E_faecium_342/all_reads/ERR375413_1.fastq.gz	E_faecium_342/all_reads/ERR375413_2.fastq.gz
ERR375418	E_faecium	E_faecium_342/all_reads/ERR375418_1.fastq.gz	E_faecium_342/all_reads/ERR375418_2.fastq.gz
ERR375420	E_faecium	E_faecium_342/all_reads/ERR375420_1.fastq.gz	E_faecium_342/all_reads/ERR375420_2.fastq.gz
ERR375422	E_faecium	E_faecium_342/all_reads/ERR375422_1.fastq.gz	E_faecium_342/all_reads/ERR375422_2.fastq.gz
ERR375423	E_faecium	E_faecium_342/all_reads/ERR375423_1.fastq.gz	E_faecium_342/all_reads/ERR375423_2.fastq.gz
ERR375425	E_faecium	E_faecium_342/all_reads/ERR375425_1.fastq.gz	E_faecium_342/all_reads/ERR375425_2.fastq.gz
ERR375427	E_faecium	E_faecium_342/all_reads/ERR375427_1.fastq.gz	E_faecium_342/all_reads/ERR375427_2.fastq.gz
ERR375430	E_faecium	E_faecium_342/all_reads/ERR375430_1.fastq.gz	E_faecium_342/all_reads/ERR375430_2.fastq.gz
ERR375431	E_faecium	E_faecium_342/all_reads/ERR375431_1.fastq.gz	E_faecium_342/all_reads/ERR375431_2.fastq.gz
ERR375434	E_faecium	E_faecium_342/all_reads/ERR375434_1.fastq.gz	E_faecium_342/all_reads/ERR375434_2.fastq.gz
ERR375436	E_faecium	E_faecium_342/all_reads/ERR375436_1.fastq.gz	E_faecium_342/all_reads/ERR375436_2.fastq.gz
ERR375437	E_faecium	E_faecium_342/all_reads/ERR375437_1.fastq.gz	E_faecium_342/all_reads/ERR375437_2.fastq.gz
ERR375439	E_faecium	E_faecium_342/all_reads/ERR375439_1.fastq.gz	E_faecium_342/all_reads/ERR375439_2.fastq.gz
ERR375440	E_faecium	E_faecium_342/all_reads/ERR375440_1.fastq.gz	E_faecium_342/all_reads/ERR375440_2.fastq.gz
ERR375445	E_faecium	E_faecium_342/all_reads/ERR375445_1.fastq.gz	E_faecium_342/all_reads/ERR375445_2.fastq.gz
ERR375446	E_faecium	E_faecium_342/all_reads/ERR375446_1.fastq.gz	E_faecium_342/all_reads/ERR375446_2.fastq.gz
ERR375450	E_faecium	E_faecium_342/all_reads/ERR375450_1.fastq.gz	E_faecium_342/all_reads/ERR375450_2.fastq.gz
ERR375452	E_faecium	E_faecium_342/all_reads/ERR375452_1.fastq.gz	E_faecium_342/all_reads/ERR375452_2.fastq.gz
ERR375456	E_faecium	E_faecium_342/all_reads/ERR375456_1.fastq.gz	E_faecium_342/all_reads/ERR375456_2.fastq.gz
ERR375458	E_faecium	E_faecium_342/all_reads/ERR375458_1.fastq.gz	E_faecium_342/all_reads/ERR375458_2.fastq.gz
ERR375462	E_faecium	E_faecium_342/all_reads/ERR375462_1.fastq.gz	E_faecium_342/all_reads/ERR375462_2.fastq.gz
ERR375466	E_faecium	E_faecium_342/all_reads/ERR375466_1.fastq.gz	E_faecium_342/all_reads/ERR375466_2.fastq.gz
ERR375470	E_faecium	E_faecium_342/all_reads/ERR375470_1.fastq.gz	E_faecium_342/all_reads/ERR375470_2.fastq.gz
ERR375471	E_faecium	E_faecium_342/all_reads/ERR375471_1.fastq.gz	E_faecium_342/all_reads/ERR375471_2.fastq.gz
ERR375473	E_faecium	E_faecium_342/all_reads/ERR375473_1.fastq.gz	E_faecium_342/all_reads/ERR375473_2.fastq.gz
ERR375476	E_faecium	E_faecium_342/all_reads/ERR375476_1.fastq.gz	E_faecium_342/all_reads/ERR375476_2.fastq.gz
ERR375480	E_faecium	E_faecium_342/all_reads/ERR375480_1.fastq.gz	E_faecium_342/all_reads/ERR375480_2.fastq.gz
ERR375481	E_faecium	E_faecium_342/all_reads/ERR375481_1.fastq.gz	E_faecium_342/all_reads/ERR375481_2.fastq.gz
ERR375482	E_faecium	E_faecium_342/all_reads/ERR375482_1.fastq.gz	E_faecium_342/all_reads/ERR375482_2.fastq.gz
ERR375483	E_faecium	E_faecium_342/all_reads/ERR375483_1.fastq.gz	E_faecium_342/all_reads/ERR375483_2.fastq.gz
ERR375486	E_faecium	E_faecium_342/all_reads/ERR375486_1.fastq.gz	E_faecium_342/all_reads/ERR375486_2.fastq.gz
ERR375488	E_faecium	E_faecium_342/all_reads/ERR375488_1.fastq.gz	E_faecium_342/all_reads/ERR375488_2.fastq.gz
ERR375489	E_faecium	E_faecium_342/all_reads/ERR375489_1.fastq.gz	E_faecium_342/all_reads/ERR375489_2.fastq.gz
ERR375494	E_faecium	E_faecium_342/all_reads/ERR375494_1.fastq.gz	E_faecium_342/all_reads/ERR375494_2.fastq.gz
ERR375495	E_faecium	E_faecium_342/all_reads/ERR375495_1.fastq.gz	E_faecium_342/all_reads/ERR375495_2.fastq.gz
ERR375496	E_faecium	E_faecium_342/all_reads/ERR375496_1.fastq.gz	E_faecium_342/all_reads/ERR375496_2.fastq.gz
ERR375497	E_faecium	E_faecium_342/all_reads/ERR375497_1.fastq.gz	E_faecium_342/all_reads/ERR375497_2.fastq.gz
ERR375498	E_faecium	E_faecium_342/all_reads/ERR375498_1.fastq.gz	E_faecium_342/all_reads/ERR375498_2.fastq.gz
ERR375502	E_faecium	E_faecium_342/all_reads/ERR375502_1.fastq.gz	E_faecium_342/all_reads/ERR375502_2.fastq.gz
ERR375520	E_faecium	E_faecium_342/all_reads/ERR375520_1.fastq.gz	E_faecium_342/all_reads/ERR375520_2.fastq.gz
ERR375524	E_faecium	E_faecium_342/all_reads/ERR375524_1.fastq.gz	E_faecium_342/all_reads/ERR375524_2.fastq.gz
ERR375530	E_faecium	E_faecium_342/all_reads/ERR375530_1.fastq.gz	E_faecium_342/all_reads/ERR375530_2.fastq.gz
ERR375538	E_faecium	E_faecium_342/all_reads/ERR375538_1.fastq.gz	E_faecium_342/all_reads/ERR375538_2.fastq.gz
ERR375542	E_faecium	E_faecium_342/all_reads/ERR375542_1.fastq.gz	E_faecium_342/all_reads/ERR375542_2.fastq.gz
ERR375544	E_faecium	E_faecium_342/all_reads/ERR375544_1.fastq.gz	E_faecium_342/all_reads/ERR375544_2.fastq.gz
ERR375553	E_faecium	E_faecium_342/all_reads/ERR375553_1.fastq.gz	E_faecium_342/all_reads/ERR375553_2.fastq.gz
ERR375557	E_faecium	E_faecium_342/all_reads/ERR375557_1.fastq.gz	E_faecium_342/all_reads/ERR375557_2.fastq.gz
ERR377425	E_faecium	E_faecium_342/all_reads/ERR377425_1.fastq.gz	E_faecium_342/all_reads/ERR377425_2.fastq.gz
ERR377434	E_faecium	E_faecium_342/all_reads/ERR377434_1.fastq.gz	E_faecium_342/all_reads/ERR377434_2.fastq.gz
ERR377439	E_faecium	E_faecium_342/all_reads/ERR377439_1.fastq.gz	E_faecium_342/all_reads/ERR377439_2.fastq.gz
ERR377440	E_faecium	E_faecium_342/all_reads/ERR377440_1.fastq.gz	E_faecium_342/all_reads/ERR377440_2.fastq.gz
ERR377442	E_faecium	E_faecium_342/all_reads/ERR377442_1.fastq.gz	E_faecium_342/all_reads/ERR377442_2.fastq.gz
ERR377451	E_faecium	E_faecium_342/all_reads/ERR377451_1.fastq.gz	E_faecium_342/all_reads/ERR377451_2.fastq.gz
ERR377457	E_faecium	E_faecium_342/all_reads/ERR377457_1.fastq.gz	E_faecium_342/all_reads/ERR377457_2.fastq.gz
ERR377464	E_faecium	E_faecium_342/all_reads/ERR377464_1.fastq.gz	E_faecium_342/all_reads/ERR377464_2.fastq.gz
ERR377465	E_faecium	E_faecium_342/all_reads/ERR377465_1.fastq.gz	E_faecium_342/all_reads/ERR377465_2.fastq.gz
ERR388687	E_faecium	E_faecium_342/all_reads/ERR388687_1.fastq.gz	E_faecium_342/all_reads/ERR388687_2.fastq.gz
ERR388688	E_faecium	E_faecium_342/all_reads/ERR388688_1.fastq.gz	E_faecium_342/all_reads/ERR388688_2.fastq.gz
ERR388690	E_faecium	E_faecium_342/all_reads/ERR388690_1.fastq.gz	E_faecium_342/all_reads/ERR388690_2.fastq.gz
ERR388692	E_faecium	E_faecium_342/all_reads/ERR388692_1.fastq.gz	E_faecium_342/all_reads/ERR388692_2.fastq.gz
ERR388703	E_faecium	E_faecium_342/all_reads/ERR388703_1.fastq.gz	E_faecium_342/all_reads/ERR388703_2.fastq.gz
ERR388715	E_faecium	E_faecium_342/all_reads/ERR388715_1.fastq.gz	E_faecium_342/all_reads/ERR388715_2.fastq.gz
ERR388718	E_faecium	E_faecium_342/all_reads/ERR388718_1.fastq.gz	E_faecium_342/all_reads/ERR388718_2.fastq.gz
ERR984973	E_faecium	E_faecium_342/all_reads/ERR984973_1.fastq.gz	E_faecium_342/all_reads/ERR984973_2.fastq.gz
ERR984976	E_faecium	E_faecium_342/all_reads/ERR984976_1.fastq.gz	E_faecium_342/all_reads/ERR984976_2.fastq.gz
ERR984977	E_faecium	E_faecium_342/all_reads/ERR984977_1.fastq.gz	E_faecium_342/all_reads/ERR984977_2.fastq.gz
ERR984978	E_faecium	E_faecium_342/all_reads/ERR984978_1.fastq.gz	E_faecium_342/all_reads/ERR984978_2.fastq.gz
ERR984980	E_faecium	E_faecium_342/all_reads/ERR984980_1.fastq.gz	E_faecium_342/all_reads/ERR984980_2.fastq.gz
ERR984981	E_faecium	E_faecium_342/all_reads/ERR984981_1.fastq.gz	E_faecium_342/all_reads/ERR984981_2.fastq.gz
